dependency_id,record_a,record_b,relationship,dependency_level,reason,review_status
DEP_B18256F4C1FBD4E97FE35C21,REC_FBE7D4BFDB8797FF813A86B8,REC_5D5A98142CC8BF257D68E5E4,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_D8F480C0E3626F09A2EBAD24,REC_D1953365A95CD2784CD4CC8D,REC_E6A2D17B6507792E6CB77AE4,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_99754AEF7C22FDD1013B65D7,REC_D1953365A95CD2784CD4CC8D,REC_8CB7723C85E4C7875DB8B668,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_16D5051E6644727DF210698E,REC_E6A2D17B6507792E6CB77AE4,REC_8CB7723C85E4C7875DB8B668,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_7AF64F3E31BE654F0E897E01,REC_FB1533543C8C74AC5AADE35F,REC_1BCBCF234254D63748F06B13,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_A794E7636CF75D76871A2006,REC_F2FFDDAA2D2A276AEF6C3E5D,REC_F40EF3A52712D0CAEF38B204,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_67B07C2EB097DA237C855A69,REC_F2FFDDAA2D2A276AEF6C3E5D,REC_2AED1B73474D525AFF17E3A5,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_363CA639FB8AC66FB5EB573F,REC_2AED1B73474D525AFF17E3A5,REC_F40EF3A52712D0CAEF38B204,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_B0EEB9D1E84BBD1DA4BBE943,REC_EDD9F2B5368AC55BDDAF081A,REC_001F352C1745785A02D6A61A,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_284476A6340834BD5A409841,REC_FF7A3D8CB05B4B9AD86A673E,REC_F7F3A0790D35741125B2AF92,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_80EB3DAD6267383D078D5FB3,REC_914BEC70AADA68D5094EC346,REC_962B99B078E9E9CEDC751020,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_70D85B6EA5A97F290FA76D27,REC_AA3898551DA6EBE5435BFBC9,REC_C8DF402A9B393E0F0B92DAAE,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_BFF0013363CF11A7E26E8F76,REC_76914B11ACB5B757165D8033,REC_178A76946F344A1E40F0ADFE,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_8A291F22413962760D52D81C,REC_76914B11ACB5B757165D8033,REC_7A8146ADBF83419ED6C8328E,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_D1FA28DC115BE8FC039C0EA1,REC_7A8146ADBF83419ED6C8328E,REC_178A76946F344A1E40F0ADFE,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_71B02A9C66F3511B760D5D97,REC_1D80E5E69293E13F087E5D70,REC_AA861CEE3CEEE3AB69B73F00,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_5C6A3C8FB5D5459F5CCF8D46,REC_088BAE39C9BF3952F5FB1597,REC_49C447DECEB985CC230B8B21,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_0F1A6E8A2C68F6FD5674EE07,REC_40E478B7A7ED294ADFCB34E5,REC_941E841C72962EB096B4F575,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_CC4681DAF8D6E281696140AC,REC_F6EE73E06C9F7D72A2F93B93,REC_B81AD4753B549B68F0D1A5F4,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_0D5CCBD395CE09FA98A190FD,REC_F442AFECACFAC0B30051F2C9,REC_64F549432C446064998C931F,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_E2774F0FE2C6F7B1E842368D,REC_FF9142797EA6632976C1346E,REC_CBEB33533779230D9ADFF99B,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_2E4D2989EB250BC472CF20EE,REC_149A556270B1BC12DD85E823,REC_00B90EBE7BEB616772E9CDDC,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_A8B71AFD67BA977CB0C8F453,REC_597C5806B13BD1A890F71B91,REC_E42212186535DA52F59D5CAA,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_00D6ADC1B985C3BCCBBD9B4B,REC_E36723A576C541A100E9CCA8,REC_921D57D94EA1630571EDC2E4,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_9C25BB5CF293883A54B5C433,REC_F452C1A418F6103215D3723B,REC_4BF316DD1ADEDFA89DE7602F,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_A09C6FBFBD33EF13D09ADD6B,REC_EE9A1AA79C375A57DE2E83C7,REC_76E71FFC3EB5D1E178254D31,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_C13CB00B6D7D30E7FBC2B2C1,REC_2DA0653D406B9665E597C562,REC_69C9D283BAB55D784F453A16,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_7C079E4B1C3D020A0A1231A4,REC_915956E6898AF59716F6C4BC,REC_FE8AFE952B4E147E61347833,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_525C85FA1D0C77986B872403,REC_E0B312E60355408888C567D9,REC_870EAF20695B8887A7012D38,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_DA636BD87AEBBCA5027D7B3A,REC_B5B2249C4343475ADEE312ED,REC_B7EE75E5EBEFE95660BA4B3D,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_9C75A9EE135F252DD8EE2AE5,REC_E88165AAC9579A677365FE3B,REC_365895013A0D052B93DE05CA,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_41087CF9CB5239823BF8E164,REC_557753C100549C124632EADF,REC_68E50EA41F4FB7937E0CFCB7,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_408E3E301D6AEA19012A4D08,REC_6D3172D2137A577F361600E8,REC_E2C7BE80D5156722D29DD4CD,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_A86A142774212979D470D347,REC_2640F1E007003B7FC5B52AB4,REC_0AD19BDEDFA1C8774D412A5F,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_3141879BACAAD7A874D30C2B,REC_7C69666805B3CA737010710E,REC_08945D5424DD4F9771436601,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_D215F25DA7FC61C05B0719B0,REC_7C69666805B3CA737010710E,REC_A3C7ECCEF3906987884EF615,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_7B2EF10CCB0830964F4315B2,REC_08945D5424DD4F9771436601,REC_A3C7ECCEF3906987884EF615,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_D18788F02720E70B5DB43A7E,REC_FD53BE593B8EF09694FC77FA,REC_1A47CD93A6A375B533720597,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_80E40135D2688808432E53A6,REC_CE3F4390254548B6B2CD3BF1,REC_91E79B7B5CDCF732153314B7,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_EF613B1BA73772745D33D89A,REC_CE3F4390254548B6B2CD3BF1,REC_4D67F52E50E97674DB8A4D4F,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_E730000F44CDBF5DF7773CA2,REC_91E79B7B5CDCF732153314B7,REC_4D67F52E50E97674DB8A4D4F,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_3E6537D2DC445AA3DE58B68B,REC_08D02BAE542F9CFB2A36CAE9,REC_3D4633F98D8A84622E68A230,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_747F4D61FAE35B5CB51845BC,REC_B3A4DC97F794081C5BE86244,REC_B1140A0B5A6E0E50B06CE776,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_A5E8CC16C5FE6F3992874A1A,REC_B3A4DC97F794081C5BE86244,REC_64BA701B649B369A1C5C6ABC,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_B3794A54B8C9C7B764092ECB,REC_B1140A0B5A6E0E50B06CE776,REC_64BA701B649B369A1C5C6ABC,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_8EBC9975B74C7AFFADDE2763,REC_5C9FC9054AA25A3E89E25CAD,REC_77238D6579F64D22B1A1F2AA,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_A5D23AD2E74456ECEE320CA5,REC_24242625A1197CE317614876,REC_39DD744FDB3442032B9A8473,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_54B0712BDA0D6465644116DC,REC_4BD64FB7B1C0C2A032251879,REC_FD8A8656631963E727A5A8C3,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_017B2FB66717BB35F730BC2C,REC_F37E37744D1D124F61467C66,REC_361216AD106CB2EDFF5EE284,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_76203281F8A4515E9BB5190F,REC_092F9966B7E01B21E42D0F29,REC_02E7682A410327960B908501,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_8DCF85D959FD7A91FDCC55D7,REC_092F9966B7E01B21E42D0F29,REC_CFD5EFB51BD467D71939263D,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_56DE4C2BB201740D92EEE99F,REC_02E7682A410327960B908501,REC_CFD5EFB51BD467D71939263D,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_D871A648C3CAF3AA2B4AC535,REC_02E7682A410327960B908501,REC_C3171A525D3E12DF7B19D991,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_FF2FA9BA4B25D67FC821A664,REC_C3171A525D3E12DF7B19D991,REC_CFD5EFB51BD467D71939263D,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_B9410814FEDFE8E3EDCE2934,REC_F1FAC32522DE67A748848054,REC_C74E15535E45E3A929B0F673,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_74A275403B955DA288EED01E,REC_555AE236DA0A46270C8613E1,REC_ADDE35FFB3547840AE6B487B,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_0CE3632A40AB0ACE938DA0F0,REC_F3B9EF44F56334CA5721F291,REC_A6F98B07181F716CCB8CD158,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_57CC699278FF8F8BCF002DC9,REC_23D57875D6A72EE70229F605,REC_8DAC862CDB51CC6C57BB3B2F,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_8CA604D1DF09BD639AE8D642,REC_9A6414F18E4F569A606AB049,REC_47C8386E3979ADBB657853BF,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_6DF5D323CC46D20821C4C14D,REC_9A6414F18E4F569A606AB049,REC_6A9F6C5E2DA1ED7DBF2A7582,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_19514A8D35914AED8C01EE7A,REC_6A9F6C5E2DA1ED7DBF2A7582,REC_47C8386E3979ADBB657853BF,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_3BBD37247DCF721DA2F4E4D7,REC_DAAFF2ABC60A816DBDE30936,REC_D6AACDE60FB543D83C2F5CF8,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_387C8D6EDD2041DCD8896434,REC_0CD7507725BD2D327F3552AC,REC_AB702358473CA5C78DC3A7D7,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_4C5A21BB9A6B11CCD74BB407,REC_D2DD65099A5B20133037EDAD,REC_10F37AC051DB30C831CA01F9,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_8906542155D0550D92CF9772,REC_BD91A65C062BDFB069622666,REC_398416768F0B34CB487F872C,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_C7955AA7EA38C7DBE695C9EB,REC_0A5B89E922C0B8B76C2B981A,REC_BE40F999D197C14DD1E54599,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_83DADDC81BD0A2F5F682946B,REC_92BA3304F36C7B2B6638AAF3,REC_BAAC064257CCB044051DA85D,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_CBF66317F2595953214C7313,REC_92BA3304F36C7B2B6638AAF3,REC_D084D4C6EBFD7D20C718161D,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_AA3622E51D042C5F60510CBD,REC_BAAC064257CCB044051DA85D,REC_D084D4C6EBFD7D20C718161D,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_7C7E0E3511812F6E245F118B,REC_BAAC064257CCB044051DA85D,REC_AF6F417716C422DA1362945F,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_678203475D4B44488269D8EF,REC_AF6F417716C422DA1362945F,REC_D084D4C6EBFD7D20C718161D,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_AF7FE215AAAEC03968A6CD00,REC_4FD62CEC477724DBEF879317,REC_BAE89990CCD52E768319D6C9,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_ABFBB4CB6C013BD405F2A68C,REC_A04AC191D94E12F727C0E012,REC_0853486E8438E058D9276411,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_3755B397B102E0D44A4D0041,REC_6E0333DCC4D58FCBC27070C8,REC_88A1F9D76980195296A7DC67,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_F8C7ABE9ABFD8A359F271CFE,REC_ECEECE037483B25BAB856D2D,REC_93252D28119761C0C90DE9EB,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_80FBE3AA6B38A60D10F91695,REC_6906EF4579F4088340DDEAB3,REC_E9F6FD119BEC4475C6189C5E,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_16A406F2DDBD94E8903F8770,REC_6906EF4579F4088340DDEAB3,REC_8CBD720C989EBEBBB0CBF6E3,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_28D85FDA52D3768F3A63CFE1,REC_E9F6FD119BEC4475C6189C5E,REC_8CBD720C989EBEBBB0CBF6E3,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_67F410BD49F7FAA18B8E85F8,REC_E9F6FD119BEC4475C6189C5E,REC_E743714948CFD7DD283C1224,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_6CA0E7BB985699109D067EA7,REC_E743714948CFD7DD283C1224,REC_8CBD720C989EBEBBB0CBF6E3,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_7802E884C61934CDE4145162,REC_DE987AF412B2A1582E8085E3,REC_681B0D5225CBDD47F21C29E4,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_1498C30AB9C27EAB2C2E5BCE,REC_1F2FE49993AD72907915108E,REC_24FEECDCE13996563F3B93EC,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
